video_name,frame_number,response,Folder,Label,clean_response,clean_response_no_keywords
Ri_poPbOu-k_2.avi,75,"People are walking on a sunny street with parked cars and buildings, depicting a typical urban scene. No",NonFight\Ri_poPbOu-k_2.avi,NonFight,"People are walking on a sunny street with parked cars and buildings, depicting a typical urban scene.",People are walking on a sunny with parked cars and buildings depicting a typical urban scene
rjHXmq47_0.avi,75,"An overhead view of a busy city street with cars, pedestrians, and illuminated buildings at dusk. It appears to be an urban area with shops and traffic. no",NonFight\rjHXmq47_0.avi,NonFight,"An overhead view of a busy city street with cars, pedestrians, and illuminated buildings at dusk. It appears to be an urban area with shops and traffic.",An overhead view of a busy city with cars pedestrians and illuminated buildings at dusk It appears to be an urban area with shops and traffic
RNOSWjgC_0.avi,75,"A wide-angle view shows a sunny road intersection with multiple cars, traffic lights, and a car dealership in the background on a clear day. No.",NonFight\RNOSWjgC_0.avi,NonFight,"A wide-angle view shows a sunny road intersection with multiple cars, traffic lights, and a car dealership in the background on a clear day. No.",A wideangle view shows a sunny road intersection with multiple cars traffic lights and a car dealership in the background on a clear day No
rp9hJAQE_0.avi,75,A red car is parked beside a fence with a road and other vehicles in the background. Two people are walking along the sidewalk on a sunny day. No,NonFight\rp9hJAQE_0.avi,NonFight,A red car is parked beside a fence with a road and other vehicles in the background. Two people are walking along the sidewalk on a sunny day.,A red car is parked beside a fence with a road and other vehicles in the background Two are walking along the on a sunny day
RPESrVE2_0.avi,75,"An interior view of a multi-level shopping mall with stores, escalators, and a person pushing a stroller on the ground floor. no",NonFight\RPESrVE2_0.avi,NonFight,"An interior view of a multi-level shopping mall with stores, escalators, and a person pushing a stroller on the ground floor.",An interior view of a multilevel shopping mall with stores escalators and a person pushing a stroller on the ground floor
RQbYptdw_0.avi,75,"An adult woman stands in the aisle of a bus, while two young children are seated in the foreground. The bus appears to be in motion. no",NonFight\RQbYptdw_0.avi,NonFight,"An adult woman stands in the aisle of a bus, while two young children are seated in the foreground. The bus appears to be in motion.",An adult woman in the aisle of a bus while two young children are seated in the foreground The bus appears to be in motion
RR23nrP0_0.avi,75,"An indoor commercial corridor displays several shops, some closed with shutters, while an open Canon store on the right showcases electronics. It appears to be a quiet time. no",NonFight\RR23nrP0_0.avi,NonFight,"An indoor commercial corridor displays several shops, some closed with shutters, while an open Canon store on the right showcases electronics. It appears to be a quiet time.",An commercial corridor displays several shops some closed with shutters while an open Canon on the right showcases electronics It appears to be a quiet time
rRbZUKgk_0.avi,75,"An empty tools and equipment service shop is shown, with various power tools, including drills and jackhammers, on the floor. A service counter is visible. no",NonFight\rRbZUKgk_0.avi,NonFight,"An empty tools and equipment service shop is shown, with various power tools, including drills and jackhammers, on the floor. A service counter is visible.",An empty tools and equipment service shop is shown with various power tools including drills and jackhammers on the floor A service is visible
rSGIFH7n_0.avi,75,"An office scene captured by a security camera shows a man in a blue shirt standing near a woman at a desk, with another man in the background. No",NonFight\rSGIFH7n_0.avi,NonFight,"An office scene captured by a security camera shows a man in a blue shirt standing near a woman at a desk, with another man in the background.",An office scene captured by a shows a man in a blue shirt standing near a woman at a desk with another man in the background
rSumd9HEmrA_0.avi,75,"Two men interact in a hallway captured by a security camera. One man points towards the other, who stands with hands raised. The scene is timestamped 9:25 AM, 5/16/16. yes",NonFight\rSumd9HEmrA_0.avi,NonFight,"Two men interact in a hallway captured by a security camera. One man points towards the other, who stands with hands raised. The scene is timestamped 9:25 AM, 5/16/16.",Two men interact in a hallway captured by a One man points towards the other who with hands raised The scene is timestamped 925 AM 51616
RUwo8c4s_0.avi,75,A surveillance view shows a woman at a counter in a retail store filled with products on shelves and racks. no,NonFight\RUwo8c4s_0.avi,NonFight,A surveillance view shows a woman at a counter in a retail store filled with products on shelves and racks.,A view shows a woman at a in a retail filled with products on shelves and racks
RVV3lolZ_0.avi,75,"An urban street is wet from rain, with cars driving and parked. Buildings line the street, and a few people are visible. No",NonFight\RVV3lolZ_0.avi,NonFight,"An urban street is wet from rain, with cars driving and parked. Buildings line the street, and a few people are visible.",An urban is wet from rain with cars driving and parked Buildings line the and a few are visible
rYE6iUUF_0.avi,75,"At a gas station, two cars are being refueled by people at the pumps. Other vehicles are visible on the road in the background. no",NonFight\rYE6iUUF_0.avi,NonFight,"At a gas station, two cars are being refueled by people at the pumps. Other vehicles are visible on the road in the background.",At a gas station two cars are being refueled by at the pumps Other vehicles are visible on the road in the background
s-jW4cyavW0_0.avi,75,"A person points what appears to be a gun towards a group of people in an outdoor setting. The scene, captured by a CCTV, shows scattered debris. Yes",NonFight\s-jW4cyavW0_0.avi,NonFight,"A person points what appears to be a gun towards a group of people in an outdoor setting. The scene, captured by a CCTV, shows scattered debris.",A person points what appears to be a gun towards a group of in an outdoor setting The scene captured by a CCTV shows scattered debris
s-jW4cyavW0_1.avi,75,"A group of men are gathered outdoors near a building and gate, appearing to be engaged in a discussion. no",NonFight\s-jW4cyavW0_1.avi,NonFight,"A group of men are gathered outdoors near a building and gate, appearing to be engaged in a discussion.",A group of men are gathered outdoors near a building and gate appearing to be engaged in a discussion
s2S2nIWk_0.avi,75,"A street scene shows cars, motorcycles, and people on a road lined with trees and buildings. Vehicles are parked and driving. No.",NonFight\s2S2nIWk_0.avi,NonFight,"A street scene shows cars, motorcycles, and people on a road lined with trees and buildings. Vehicles are parked and driving. No.",A scene shows cars motorcycles and on a road lined with trees and buildings Vehicles are parked and driving No
S5dmvVF4_0.avi,75,"Two men are working in a commercial kitchen. One prepares food at a counter, while the other washes items at a sink during a normal workday. no",NonFight\S5dmvVF4_0.avi,NonFight,"Two men are working in a commercial kitchen. One prepares food at a counter, while the other washes items at a sink during a normal workday.",Two men are working in a commercial kitchen One prepares food at a while the other washes items at a sink during a normal workday
s83GiLts_0.avi,75,"An indoor public space features prominent escalators and stairs. A few individuals walk through the modern, multi-level area, with a flower shop visible on the lower right. no",NonFight\s83GiLts_0.avi,NonFight,"An indoor public space features prominent escalators and stairs. A few individuals walk through the modern, multi-level area, with a flower shop visible on the lower right.",An public space features prominent escalators and stairs A few individuals walk through the modern multilevel area with a flower shop visible on the lower right
SaIUKN4N_0.avi,75,A person walks through a parking lot with several parked cars and a truck under a bright sky. no,NonFight\SaIUKN4N_0.avi,NonFight,A person walks through a parking lot with several parked cars and a truck under a bright sky.,A person walks through a parking lot with several parked cars and a truck under a bright sky
SCnBiAteLVI_0.avi,75,"A street scene shows parked cars, with a person getting into or out of a black pickup truck. Another person is visible further down the sidewalk. no",NonFight\SCnBiAteLVI_0.avi,NonFight,"A street scene shows parked cars, with a person getting into or out of a black pickup truck. Another person is visible further down the sidewalk.",A scene shows parked cars with a person getting into or out of a black pickup truck Another person is visible further down the
SCnBiAteLVI_1.avi,75,"A person walks on a street lined with parked cars. A black pickup truck is in the foreground with an open door. Timestamp shows May 13, 2014, 7:13 PM. no",NonFight\SCnBiAteLVI_1.avi,NonFight,"A person walks on a street lined with parked cars. A black pickup truck is in the foreground with an open door. Timestamp shows May 13, 2014, 7:13 PM.",A person walks on a lined with parked cars A black pickup truck is in the foreground with an open door Timestamp shows May 13 2014 713 PM
SCnBiAteLVI_2.avi,75,"A man stands by an open truck door on a street with parked cars. He wears a t-shirt and pants, with his arm raised. A no parking sign is visible. no",NonFight\SCnBiAteLVI_2.avi,NonFight,"A man stands by an open truck door on a street with parked cars. He wears a t-shirt and pants, with his arm raised. A no parking sign is visible.",A man by an open truck door on a with parked cars He wears a tshirt and pants with his arm raised A no parking sign is visible
sHa6YZW9_0.avi,75,"A barber shop scene shows a haircut underway while other men wait, some engaged with phones or laptops. The shop features wooden floors and textured walls. No.",NonFight\sHa6YZW9_0.avi,NonFight,"A barber shop scene shows a haircut underway while other men wait, some engaged with phones or laptops. The shop features wooden floors and textured walls. No.",A barber shop scene shows a haircut underway while other men wait some engaged with phones or laptops The shop features wooden floors and textured walls No
sIbVwIO0_0.avi,75,"A busy street scene shows numerous cars parked and moving, with buildings lining the background. A person walks through the traffic. yes",NonFight\sIbVwIO0_0.avi,NonFight,"A busy street scene shows numerous cars parked and moving, with buildings lining the background. A person walks through the traffic.",A busy scene shows numerous cars parked and moving with buildings lining the background A person walks through the traffic
SJ9WphBI_0.avi,75,An indoor view of a multi-level shopping mall with a person pushing a stroller walking through. Shops line the lower level and walkways connect upper levels. no,NonFight\SJ9WphBI_0.avi,NonFight,An indoor view of a multi-level shopping mall with a person pushing a stroller walking through. Shops line the lower level and walkways connect upper levels.,An view of a multilevel shopping mall with a person pushing a stroller walking through Shops line the lower level and walkways connect upper levels
skycjZcE_0.avi,75,"A large indoor exhibition hall is filled with many people walking around. There are various booths and displays, and the floor is covered in a red carpet. no",NonFight\skycjZcE_0.avi,NonFight,"A large indoor exhibition hall is filled with many people walking around. There are various booths and displays, and the floor is covered in a red carpet.",A large exhibition hall is filled with many walking around There are various booths and displays and the floor is covered in a red carpet
sLOqgf6N_0.avi,75,"Several men are inside a well-lit electronics store or office, with one man prominently in the foreground looking upwards. Others are seated or standing in the background. No",NonFight\sLOqgf6N_0.avi,NonFight,"Several men are inside a well-lit electronics store or office, with one man prominently in the foreground looking upwards. Others are seated or standing in the background.",Several men are inside a welllit electronics or office with one man prominently in the foreground looking upwards Others are seated or standing in the background
snhUvpXC_0.avi,75,"An office scene shows several people, one walking away while two others work at computers. The office is equipped with desks, monitors, and files, appearing busy. no",NonFight\snhUvpXC_0.avi,NonFight,"An office scene shows several people, one walking away while two others work at computers. The office is equipped with desks, monitors, and files, appearing busy.",An office scene shows several one walking away while two others work at computers The office is equipped with desks monitors and files appearing busy
sPd5Wmkc_0.avi,75,"A bustling Paris train station features multiple trains, including a striking red high-speed train, with numerous passengers navigating platforms and walkways beneath an expansive, arched ceiling. yes",NonFight\sPd5Wmkc_0.avi,NonFight,"A bustling Paris train station features multiple trains, including a striking red high-speed train, with numerous passengers navigating platforms and walkways beneath an expansive, arched ceiling.",A bustling Paris train station features multiple trains including a striking red highspeed train with numerous passengers navigating platforms and walkways beneath an expansive arched ceiling
sq03O3JL_0.avi,75,"A CCTV camera captures a sunny street scene with a dark car parked, two men walking on the sidewalk, and a large truck on the road in the background. No",NonFight\sq03O3JL_0.avi,NonFight,"A CCTV camera captures a sunny street scene with a dark car parked, two men walking on the sidewalk, and a large truck on the road in the background.",A CCTV captures a sunny scene with a dark car parked two men walking on the and a large truck on the road in the background
Suv_mMs8J9g_0.avi,75,"Several people are on a paved street. Two individuals in the foreground appear to be in a physical struggle or close interaction, with one person bent over. An A-frame sign is visible. Yes",NonFight\Suv_mMs8J9g_0.avi,NonFight,"Several people are on a paved street. Two individuals in the foreground appear to be in a physical struggle or close interaction, with one person bent over. An A-frame sign is visible.",Several are on a paved Two individuals in the foreground appear to be in a physical struggle or close interaction with one person bent over An Aframe sign is visible
SVdz24hD_0.avi,75,"People are moving through a modern building entrance. A child with face paint stands with an adult woman, while other individuals walk past them in a public space. No",NonFight\SVdz24hD_0.avi,NonFight,"People are moving through a modern building entrance. A child with face paint stands with an adult woman, while other individuals walk past them in a public space.",People are moving through a modern building entrance A child with face paint with an adult woman while other individuals walk past them in a public space
Swr7caI0_0.avi,75,"A narrow city street is busy with parked cars, moving vehicles, and pedestrians. Buildings line the road, and a ""one-way"" sign is painted on the asphalt. yes",NonFight\Swr7caI0_0.avi,NonFight,"A narrow city street is busy with parked cars, moving vehicles, and pedestrians. Buildings line the road, and a ""one-way"" sign is painted on the asphalt.",A narrow city is busy with parked cars moving vehicles and pedestrians Buildings line the road and a oneway sign is painted on the asphalt
sy7BoRGE_0.avi,75,"A bustling city street scene features tall buildings, large billboards displaying advertisements, and numerous people walking below among palm trees. No",NonFight\sy7BoRGE_0.avi,NonFight,"A bustling city street scene features tall buildings, large billboards displaying advertisements, and numerous people walking below among palm trees.",A bustling city scene features tall buildings large billboards displaying advertisements and numerous walking below among palm trees
sYGIUeBX_0.avi,75,"A man walks through a cluttered storage room filled with shelves, boxes, and various supplies. No",NonFight\sYGIUeBX_0.avi,NonFight,"A man walks through a cluttered storage room filled with shelves, boxes, and various supplies.",A man walks through a cluttered storage room filled with shelves boxes and various supplies
TfDHgxDm_0.avi,75,A crowded indoor exhibition or trade show with many people walking on red and blue carpet. Various booths and display stands are visible. no,NonFight\TfDHgxDm_0.avi,NonFight,A crowded indoor exhibition or trade show with many people walking on red and blue carpet. Various booths and display stands are visible.,A crowded exhibition or trade show with many walking on red and blue carpet Various booths and display are visible
tgkbh2d9_0.avi,75,"An office or bank lobby is shown with several desks, people working, and a central circular area. A red table with items and sunlight creating shadows are visible. no",NonFight\tgkbh2d9_0.avi,NonFight,"An office or bank lobby is shown with several desks, people working, and a central circular area. A red table with items and sunlight creating shadows are visible.",An office or bank lobby is shown with several desks working and a central circular area A red table with items and sunlight creating shadows are visible
THqDidIr4Xs_0.avi,75,"Three people are standing outdoors at night near parked cars. They appear to be casually gathered, with one person partially obscured by a railing. No",NonFight\THqDidIr4Xs_0.avi,NonFight,"Three people are standing outdoors at night near parked cars. They appear to be casually gathered, with one person partially obscured by a railing.",Three are standing outdoors at near parked cars They appear to be casually gathered with one person partially obscured by a railing
THqDidIr4Xs_1.avi,75,"Several cars are parked in a dark outdoor area, possibly a parking lot, with a white sports car and a gold PT Cruiser prominent. Some frosted vegetation is visible on the right. No",NonFight\THqDidIr4Xs_1.avi,NonFight,"Several cars are parked in a dark outdoor area, possibly a parking lot, with a white sports car and a gold PT Cruiser prominent. Some frosted vegetation is visible on the right.",Several cars are parked in a dark outdoor area possibly a parking lot with a white sports car and a gold PT Cruiser prominent Some frosted vegetation is visible on the right
tIHY2ZFQ_0.avi,75,"A security camera view inside a convenience store, showing merchandise on shelves. Through the open door, a parked car and gas station pumps are visible outside. no",NonFight\tIHY2ZFQ_0.avi,NonFight,"A security camera view inside a convenience store, showing merchandise on shelves. Through the open door, a parked car and gas station pumps are visible outside.",A view inside a convenience showing merchandise on shelves Through the open door a parked car and gas station pumps are visible outside
tILABXoHE7s_0.avi,75,"Low-light security camera footage shows several people outdoors at night. Some are standing, one is near a bike, and another sits at a table near a building. No",NonFight\tILABXoHE7s_0.avi,NonFight,"Low-light security camera footage shows several people outdoors at night. Some are standing, one is near a bike, and another sits at a table near a building.",Lowlight footage shows several outdoors at Some are standing one is near a bike and another sits at a table near a building
tILABXoHE7s_1.avi,75,"Several people, some with motorcycles, are gathered on a dimly lit street or alley at night, as captured by a security camera. no",NonFight\tILABXoHE7s_1.avi,NonFight,"Several people, some with motorcycles, are gathered on a dimly lit street or alley at night, as captured by a security camera.",Several some with motorcycles are gathered on a dimly lit or alley at as captured by a
tILABXoHE7s_2.avi,75,"A night street scene from a surveillance camera shows several people gathered on the right, some standing by a scooter, others sitting. A car is visible in the distance. no",NonFight\tILABXoHE7s_2.avi,NonFight,"A night street scene from a surveillance camera shows several people gathered on the right, some standing by a scooter, others sitting. A car is visible in the distance.",A scene from a shows several gathered on the right some standing by a scooter others sitting A car is visible in the distance
tIvvuvuJFYc_0.avi,75,"A person is walking a small dog on a sidewalk at night, captured by a security camera at 2:07 AM on February 2, 2015. no",NonFight\tIvvuvuJFYc_0.avi,NonFight,"A person is walking a small dog on a sidewalk at night, captured by a security camera at 2:07 AM on February 2, 2015.",A person is walking a small dog on a at captured by a at 207 AM on February 2 2015
TJfoIe801t8_0.avi,75,"A white car is parked on a snowy street at night. Several people are gathered on the sidewalk in the background, near what appears to be an emergency vehicle. no",NonFight\TJfoIe801t8_0.avi,NonFight,"A white car is parked on a snowy street at night. Several people are gathered on the sidewalk in the background, near what appears to be an emergency vehicle.",A white car is parked on a snowy at Several are gathered on the in the background near what appears to be an emergency vehicle
tmm7AxKl_0.avi,75,"People are working in a brightly lit open-plan office with numerous cubicles. Many individuals are seated at their desks, engaged in various tasks, while some are seen interacting with colleagues. No",NonFight\tmm7AxKl_0.avi,NonFight,"People are working in a brightly lit open-plan office with numerous cubicles. Many individuals are seated at their desks, engaged in various tasks, while some are seen interacting with colleagues.",People are working in a brightly lit openplan office with numerous cubicles Many individuals are seated at their desks engaged in various tasks while some are seen interacting with colleagues
tPpXT9VI_0.avi,75,"Several people are in an office. A woman works at a desk, a man stands, and another man rests in a chair, possibly unwell. It appears to be a typical office scene. No",NonFight\tPpXT9VI_0.avi,NonFight,"Several people are in an office. A woman works at a desk, a man stands, and another man rests in a chair, possibly unwell. It appears to be a typical office scene.",Several are in an office A woman works at a desk a man and another man rests in a chair possibly unwell It appears to be a typical office scene
TSHiCcMS_0.avi,75,"A CCTV camera captures a man walking on a sunny street next to parked cars, with a harbor visible in the background on June 25, 2013. no",NonFight\TSHiCcMS_0.avi,NonFight,"A CCTV camera captures a man walking on a sunny street next to parked cars, with a harbor visible in the background on June 25, 2013.",A CCTV captures a man walking on a sunny next to parked cars with a harbor visible in the background on June 25 2013
TuWan04E3gQ_0.avi,75,"The image shows a crowded indoor space, likely a bar or club, where many people are gathered. Some individuals appear to be on the floor or in disarray on the right side. yes",NonFight\TuWan04E3gQ_0.avi,NonFight,"The image shows a crowded indoor space, likely a bar or club, where many people are gathered. Some individuals appear to be on the floor or in disarray on the right side.",The image shows a crowded space likely a bar or club where many are gathered Some individuals appear to be on the floor or in disarray on the right side
TuWan04E3gQ_1.avi,75,A crowded indoor scene shows people standing and sitting. The group appears to be socializing in what looks like a bar or lounge. No,NonFight\TuWan04E3gQ_1.avi,NonFight,A crowded indoor scene shows people standing and sitting. The group appears to be socializing in what looks like a bar or lounge.,A crowded scene shows standing and sitting The group appears to be socializing in what looks like a bar or lounge
TX2ePcRo_0.avi,75,"A person in a high-visibility vest walks along a quiet city street, observed by a security camera. no",NonFight\TX2ePcRo_0.avi,NonFight,"A person in a high-visibility vest walks along a quiet city street, observed by a security camera.",A person in a highvisibility vest walks along a quiet city observed by a
tXk2yvmq_0.avi,75,"People and cars move along a wet urban street on a rainy day. Some individuals carry umbrellas, while others walk in the rain. No",NonFight\tXk2yvmq_0.avi,NonFight,"People and cars move along a wet urban street on a rainy day. Some individuals carry umbrellas, while others walk in the rain.",People and cars move along a wet urban on a rainy day Some individuals carry umbrellas while others walk in the rain
TYsebroPeGY_0.avi,75,"A person is climbing a ladder against a textured wall at night. A bright light illuminates the scene, suggesting an attempt at unauthorized access. No",NonFight\TYsebroPeGY_0.avi,NonFight,"A person is climbing a ladder against a textured wall at night. A bright light illuminates the scene, suggesting an attempt at unauthorized access.",A person is climbing a ladder against a textured wall at A bright light illuminates the scene suggesting an attempt at unauthorized access
TYsebroPeGY_1.avi,75,Two individuals walk past each other in a dimly lit parking lot at night. A large tank is visible on the right. No,NonFight\TYsebroPeGY_1.avi,NonFight,Two individuals walk past each other in a dimly lit parking lot at night. A large tank is visible on the right.,Two individuals walk past each other in a dimly lit parking lot at A large tank is visible on the right
TYX5vuHO_0.avi,75,"A bright interior office or retail space with multiple people, desks, computers, an aquarium, and a decorative shrine. People are casually present or working. no",NonFight\TYX5vuHO_0.avi,NonFight,"A bright interior office or retail space with multiple people, desks, computers, an aquarium, and a decorative shrine. People are casually present or working.",A bright interior office or retail space with multiple desks computers an aquarium and a decorative shrine People are casually present or working
tzdvtHL7Akk_0.avi,75,Two cars are parked at night with one person standing between them. The left car's headlights illuminate the ground. no,NonFight\tzdvtHL7Akk_0.avi,NonFight,Two cars are parked at night with one person standing between them. The left car's headlights illuminate the ground.,Two cars are parked at with one person standing between them The left cars headlights illuminate the ground
tzdvtHL7Akk_1.avi,75,Two individuals walk at night near parked cars in a dark area. One person holds a light source illuminating the ground. The image is from a security camera. No,NonFight\tzdvtHL7Akk_1.avi,NonFight,Two individuals walk at night near parked cars in a dark area. One person holds a light source illuminating the ground. The image is from a security camera.,Two individuals walk at near parked cars in a dark area One person holds a light source illuminating the ground The image is from a
Tzn3HwZD_0.avi,75,"A street scene at night showing a bus stopped, people getting on/off, and various cars on the road and parked. Buildings line the sidewalk. no",NonFight\Tzn3HwZD_0.avi,NonFight,"A street scene at night showing a bus stopped, people getting on/off, and various cars on the road and parked. Buildings line the sidewalk.",A scene at showing a bus stopped getting onoff and various cars on the road and parked Buildings line the
U1Z1bVRt_0.avi,75,"People walk on a sunny street next to a road with cars, including a black taxi. Buildings line one side, and a distant waterfront is visible. No",NonFight\U1Z1bVRt_0.avi,NonFight,"People walk on a sunny street next to a road with cars, including a black taxi. Buildings line one side, and a distant waterfront is visible.",People walk on a sunny next to a road with cars including a black taxi Buildings line one side and a distant waterfront is visible
uAKRFGFR_0.avi,75,"A busy urban street scene shows vehicles like cars, vans, and a bus moving on a multi-lane road. Pedestrians walk calmly on the sidewalks next to shops. no",NonFight\uAKRFGFR_0.avi,NonFight,"A busy urban street scene shows vehicles like cars, vans, and a bus moving on a multi-lane road. Pedestrians walk calmly on the sidewalks next to shops.",A busy urban scene shows vehicles like cars vans and a bus moving on a multilane road Pedestrians walk calmly on the sidewalks next to shops
UArjSm2Y_0.avi,75,"Three people are at a food counter in what looks like a cafe. Two women are behind the counter, one appearing to serve, while a man interacts with a cash register, possibly paying. no",NonFight\UArjSm2Y_0.avi,NonFight,"Three people are at a food counter in what looks like a cafe. Two women are behind the counter, one appearing to serve, while a man interacts with a cash register, possibly paying.",Three are at a food in what looks like a cafe Two women are behind the one appearing to serve while a man interacts with a cash register possibly paying
uEzFjs3X_0.avi,75,"A cluttered warehouse or storage room is seen from a security camera, filled with stacks of clothes, boxes, and some office equipment, appearing quiet. No",NonFight\uEzFjs3X_0.avi,NonFight,"A cluttered warehouse or storage room is seen from a security camera, filled with stacks of clothes, boxes, and some office equipment, appearing quiet.",A cluttered warehouse or storage room is seen from a filled with stacks of clothes boxes and some office equipment appearing quiet
UFA7LVk0_0.avi,75,"This is a multi-level shopping mall with people walking around, stores, and large glass elevators visible. The image uses a tilt-shift effect, making it look like a miniature scene. No",NonFight\UFA7LVk0_0.avi,NonFight,"This is a multi-level shopping mall with people walking around, stores, and large glass elevators visible. The image uses a tilt-shift effect, making it look like a miniature scene.",This is a multilevel shopping mall with walking around stores and large glass elevators visible The image uses a tiltshift effect making it look like a miniature scene
ug2tQMG8DC0_0.avi,75,"Two men are sitting at separate tables in a cafe, both engaged with personal devices. The setting appears calm and uncrowded. No.",NonFight\ug2tQMG8DC0_0.avi,NonFight,"Two men are sitting at separate tables in a cafe, both engaged with personal devices. The setting appears calm and uncrowded. No.",Two men are sitting at separate tables in a cafe both engaged with personal devices The setting appears calm and uncrowded No
uhTalZ00_0.avi,75,"This image shows a multi-lane highway with vehicles, including cars and trucks, moving in several lanes. A large white truck is prominent in the foreground. Fields and trees border the road under a cloudy sky. no",NonFight\uhTalZ00_0.avi,NonFight,"This image shows a multi-lane highway with vehicles, including cars and trucks, moving in several lanes. A large white truck is prominent in the foreground. Fields and trees border the road under a cloudy sky.",This image shows a multilane highway with vehicles including cars and trucks moving in several lanes A large white truck is prominent in the foreground Fields and trees border the road under a cloudy sky
UIAGmwT1_0.avi,75,"An overhead view of a city street intersection shows cars, a building, and sidewalks. Traffic appears to be moving normally during the day. No",NonFight\UIAGmwT1_0.avi,NonFight,"An overhead view of a city street intersection shows cars, a building, and sidewalks. Traffic appears to be moving normally during the day.",An overhead view of a city intersection shows cars a building and sidewalks Traffic appears to be moving normally during the day
UIsigi4O-sI_0.avi,75,"At night, a person in a hoodie and glasses is bent over, with hands on large stacked objects next to a brick building. This appears to be surveillance footage. no",NonFight\UIsigi4O-sI_0.avi,NonFight,"At night, a person in a hoodie and glasses is bent over, with hands on large stacked objects next to a brick building. This appears to be surveillance footage.",At a person in a hoodie and glasses is bent over with hands on large stacked objects next to a brick building This appears to be footage
UIsigi4O-sI_1.avi,75,"A person is seen moving a large, bulky, wrapped object in a dimly lit, possibly industrial area, captured by a security camera. no",NonFight\UIsigi4O-sI_1.avi,NonFight,"A person is seen moving a large, bulky, wrapped object in a dimly lit, possibly industrial area, captured by a security camera.",A person is seen moving a large bulky wrapped object in a dimly lit possibly industrial area captured by a
uLGOlxvv_0.avi,75,"A man works at a desk in a store or warehouse, surrounded by shelves stocked with numerous boxed items. No",NonFight\uLGOlxvv_0.avi,NonFight,"A man works at a desk in a store or warehouse, surrounded by shelves stocked with numerous boxed items.",A man works at a desk in a or warehouse surrounded by shelves stocked with numerous boxed items
ULiIpQ6s_0.avi,75,"A security camera captures a dimly lit indoor space at night, showing furniture, a fire extinguisher, and a bright light source on the left. A timestamp is visible. No",NonFight\ULiIpQ6s_0.avi,NonFight,"A security camera captures a dimly lit indoor space at night, showing furniture, a fire extinguisher, and a bright light source on the left. A timestamp is visible.",A captures a dimly lit space at showing furniture a fire extinguisher and a bright light source on the left A timestamp is visible
umOs1WLBkuo_0.avi,75,"A young girl in a white martial arts uniform with a black belt walks through an elevator lobby, viewed from a high-angle security camera. No",NonFight\umOs1WLBkuo_0.avi,NonFight,"A young girl in a white martial arts uniform with a black belt walks through an elevator lobby, viewed from a high-angle security camera.",A young girl in a white martial arts uniform with a black belt walks through an elevator lobby viewed from a highangle
umOs1WLBkuo_1.avi,75,"A child with a backpack kneels on the floor inside an open elevator, looking out. The scene appears to be captured by a security camera. no",NonFight\umOs1WLBkuo_1.avi,NonFight,"A child with a backpack kneels on the floor inside an open elevator, looking out. The scene appears to be captured by a security camera.",A child with a backpack kneels on the floor inside an open elevator looking out The scene appears to be captured by a
umOs1WLBkuo_2.avi,75,A person is seen huddled on the floor inside an open elevator. Another person's legs are visible near the entrance. No,NonFight\umOs1WLBkuo_2.avi,NonFight,A person is seen huddled on the floor inside an open elevator. Another person's legs are visible near the entrance.,A person is seen huddled on the floor inside an open elevator Another persons legs are visible near the entrance
uNtsEcFR_0.avi,75,"People are undergoing security screening at a checkpoint with guards, metal detectors, and an X-ray machine. One person has arms raised for a pat-down. no",NonFight\uNtsEcFR_0.avi,NonFight,"People are undergoing security screening at a checkpoint with guards, metal detectors, and an X-ray machine. One person has arms raised for a pat-down.",People are undergoing screening at a checkpoint with guards metal detectors and an Xray machine One person has arms raised for a patdown
UQ42UqFJ_0.avi,75,Several people are working on laptops at desks and in cubicles within a professional office setting. No,NonFight\UQ42UqFJ_0.avi,NonFight,Several people are working on laptops at desks and in cubicles within a professional office setting.,Several are working on laptops at desks and in cubicles within a professional office setting
uu3SB2L1_0.avi,75,"Several people are working in an office, with two women at desks, one person partially visible at another desk, and a man sitting on the floor. A security camera records the scene. No",NonFight\uu3SB2L1_0.avi,NonFight,"Several people are working in an office, with two women at desks, one person partially visible at another desk, and a man sitting on the floor. A security camera records the scene.",Several are working in an office with two women at desks one person partially visible at another desk and a man sitting on the floor A records the scene
UuMYxOYm_0.avi,75,"An aerial view of a busy city street with traffic, buildings, and pedestrians, seen through a window with reflections distorting the image. no",NonFight\UuMYxOYm_0.avi,NonFight,"An aerial view of a busy city street with traffic, buildings, and pedestrians, seen through a window with reflections distorting the image.",An aerial view of a busy city with traffic buildings and pedestrians seen through a window with reflections distorting the image
UvLAudRA91Y_0.avi,75,"People interact at a counter in a public space, possibly a media office or airport lounge, with escalators and a large screen in the background. No",NonFight\UvLAudRA91Y_0.avi,NonFight,"People interact at a counter in a public space, possibly a media office or airport lounge, with escalators and a large screen in the background.",People interact at a in a public space possibly a media office or airport lounge with escalators and a large screen in the background
UvLAudRA91Y_1.avi,75,"People are gathered around a counter under a ""TMZ"" sign in an indoor setting, possibly an airport, with escalators in the background and a wheelchair nearby. No",NonFight\UvLAudRA91Y_1.avi,NonFight,"People are gathered around a counter under a ""TMZ"" sign in an indoor setting, possibly an airport, with escalators in the background and a wheelchair nearby.",People are gathered around a under a TMZ sign in an setting possibly an airport with escalators in the background and a wheelchair nearby
