video_name,frame_number,response,Folder,Label,clean_response_no_keywords
ojZVUz7i_0.avi,75,An office environment with multiple people working at desks and walking. A central open area with a railing suggests a multi-level interior. No,NonFight\ojZVUz7i_0.avi,NonFight,An office environment with multiple working at desks and walking A central open area with a railing suggests a multilevel interior
oXeSTCLT_0.avi,75,"Vehicles are parked and moving on a narrow, wet street lined with shops. A person walks in the foreground with an umbrella. no",NonFight\oXeSTCLT_0.avi,NonFight,Vehicles are parked and moving on a narrow wet lined with shops A person walks in the foreground with an umbrella
PaTrwJbs_0.avi,75,"Three people run across a street while two individuals appear to be struggling or attacked on the ground near bins, captured by a night-vision camera. yes",NonFight\PaTrwJbs_0.avi,NonFight,Three run across a while two individuals appear to be struggling or attacked on the ground near bins captured by a nightvision
PL8idmS7_0.avi,75,Three men are casually conversing on a red carpet at the entrance of a modern building with glass doors. no,NonFight\PL8idmS7_0.avi,NonFight,Three men are casually conversing on a red carpet at the entrance of a modern building with glass doors
PNgE-OKjhgU_0.avi,75,"A group of people gathers on a lawn at night, some standing while one walks on a path. Shadows of trees are cast on the ground near a building. no",NonFight\PNgE-OKjhgU_0.avi,NonFight,A group of gathers on a lawn at some standing while one walks on a path Shadows of trees are cast on the ground near a building
PNgE-OKjhgU_1.avi,75,"A car drives past a group of people standing outside a building at night. The timestamp indicates it's early morning on April 24, 2015. no",NonFight\PNgE-OKjhgU_1.avi,NonFight,A car drives past a group of standing outside a building at The timestamp indicates its early morning on April 24 2015
q4jlVJRb_0.avi,75,"A street scene shows people gathered around a white car, while others walk or ride bicycles in a residential area. no",NonFight\q4jlVJRb_0.avi,NonFight,A scene shows gathered around a white car while others walk or ride bicycles in a residential area
qaAclucigpY_0.avi,75,A Dallas Police patrol car with headlights on drives on a paved road during twilight. A piece of paper lies on the ground. no,NonFight\qaAclucigpY_0.avi,NonFight,A Dallas Police patrol car with headlights on drives on a paved road during twilight A piece of paper lies on the ground
qaAclucigpY_1.avi,75,"Two individuals, one in an orange shirt and one in a dark uniform, stand on a patch of grass near a building and fence. no",NonFight\qaAclucigpY_1.avi,NonFight,Two individuals one in an orange shirt and one in a dark uniform stand on a patch of grass near a building and fence
qaAclucigpY_2.avi,75,"Emergency vehicles, including a police car and an ambulance, are present at night in a lighted area, suggesting a response to an incident. Other cars are also visible near buildings. no",NonFight\qaAclucigpY_2.avi,NonFight,Emergency vehicles including a police car and an ambulance are present at in a lighted area suggesting a response to an incident Other cars are also visible near buildings
qFfqTQm0_0.avi,75,"An aerial view of a city intersection with a multi-level highway, featuring cars, roads, buildings, and green spaces during daytime. no",NonFight\qFfqTQm0_0.avi,NonFight,An aerial view of a city intersection with a multilevel highway featuring cars roads buildings and green spaces during daytime
Qj3oZsaqNGE_0.avi,75,"A street scene at night featuring a parked car with a roof rack, a passing tram, and pedestrians on the sidewalk and street, illuminated by city lights. no",NonFight\Qj3oZsaqNGE_0.avi,NonFight,A scene at featuring a parked car with a roof rack a passing tram and pedestrians on the and illuminated by city lights
QRJFLxqK_0.avi,75,A man attends to a car's roof while a woman walks past him on a paved area with parked cars and a street visible in the background. no,NonFight\QRJFLxqK_0.avi,NonFight,A man attends to a cars roof while a woman walks past him on a paved area with parked cars and a visible in the background
qyRJeYN5_0.avi,75,Two staff members are working at a counter in an arcade. One writes on paper while the other stands nearby. Various arcade games are visible. no,NonFight\qyRJeYN5_0.avi,NonFight,Two staff members are working at a in an arcade One writes on paper while the other nearby Various arcade games are visible
r0mVR4J6_0.avi,75,An overhead security camera view shows a well-stocked convenience store. A cashier serves a customer at the counter on the right. Aisles of products line the walls and floor. no,NonFight\r0mVR4J6_0.avi,NonFight,An overhead view shows a wellstocked convenience A cashier serves a customer at the on the right Aisles of products line the walls and floor
RIXaF_TkLlU_0.avi,75,"Three individuals, two in uniform, are in a hallway with numbered doors. One officer appears to be escorting a person in a hat near a door. no",NonFight\RIXaF_TkLlU_0.avi,NonFight,Three individuals two in uniform are in a hallway with numbered doors One officer appears to be escorting a person in a hat near a door
RIXaF_TkLlU_1.avi,75,"Two uniformed officers are seen interacting with a man in a hat in a hallway. One officer holds the man's arm, while the other stands behind him with a raised hand. no",NonFight\RIXaF_TkLlU_1.avi,NonFight,Two uniformed officers are seen interacting with a man in a hat in a hallway One officer holds the mans arm while the other behind him with a raised hand
RIXaF_TkLlU_2.avi,75,"Multiple individuals are gathered in a hallway, with some on the floor or bending down. Others stand around, appearing to observe or attend to the situation. no",NonFight\RIXaF_TkLlU_2.avi,NonFight,Multiple individuals are gathered in a hallway with some on the floor or bending down Others stand around appearing to observe or attend to the situation
rJbh1niy_0.avi,75,"Several people are inside a store, browsing products on shelves and standing near a counter. The scene appears calm and routine. no",NonFight\rJbh1niy_0.avi,NonFight,Several are inside a browsing products on shelves and standing near a The scene appears calm and routine
RQt37bnC_0.avi,75,"A security camera captures an indoor public space, possibly a restaurant or hotel lobby, where people are walking and interacting. A woman in a uniform is prominent in the foreground. no",NonFight\RQt37bnC_0.avi,NonFight,A captures an public space possibly a restaurant or hotel lobby where are walking and interacting A woman in a uniform is prominent in the foreground
rtSWit6k_0.avi,75,"People are shopping in a bustling grocery store or market. Customers are browsing products, including refrigerated items and a meat counter, while staff attend to various areas. No.",NonFight\rtSWit6k_0.avi,NonFight,People are shopping in a bustling grocery or market Customers are browsing products including refrigerated items and a meat while staff attend to various areas
rwg8hp5X_0.avi,75,"Customers interact with staff at a cafe's counter, while others dine in the background. One customer wears a hard hat. no",NonFight\rwg8hp5X_0.avi,NonFight,Customers interact with staff at a cafes while others dine in the background One customer wears a hard hat
Ry5c1PbcIa0_0.avi,75,A blurry indoor scene shows a waiting area with couches and a table with chairs. Two people are seen walking in the background. No,NonFight\Ry5c1PbcIa0_0.avi,NonFight,A blurry scene shows a waiting area with couches and a table with chairs Two are seen walking in the background
S8jXc3sP_0.avi,75,People are gathered around a reception or service desk in what looks like a lobby or office. Several individuals are interacting across the counter. no,NonFight\S8jXc3sP_0.avi,NonFight,People are gathered around a reception or service desk in what looks like a lobby or office Several individuals are interacting across the
scznszmE_0.avi,75,A busy gas station with multiple cars being refueled by attendants. The scene appears calm under a clear sky. no,NonFight\scznszmE_0.avi,NonFight,A busy gas station with multiple cars being refueled by attendants The scene appears calm under a clear sky
SJRnWfHAx_E_0.avi,75,"A night-time surveillance camera view shows a street with several cars, some parked and others moving. A sidewalk with railings is visible next to a building. no",NonFight\SJRnWfHAx_E_0.avi,NonFight,A nighttime view shows a with several cars some parked and others moving A with railings is visible next to a building
SJRnWfHAx_E_1.avi,75,"An indoor parking garage captured by a security camera shows multiple white cars, with one white sedan having its brake lights on as a person stands nearby. No",NonFight\SJRnWfHAx_E_1.avi,NonFight,An parking garage captured by a shows multiple white cars with one white sedan having its brake lights on as a person nearby
SJRnWfHAx_E_2.avi,75,"A security camera captures an white hatchback driving in an indoor parking garage, with other parked cars and pillars visible. A timestamp is in the top right. No",NonFight\SJRnWfHAx_E_2.avi,NonFight,A captures an white hatchback driving in an parking garage with other parked cars and pillars visible A timestamp is in the top right
tf_X7GtOGyE_0.avi,75,"People are dining and ordering food in a casual restaurant setting. An employee works behind a counter, while customers eat and wait. No",NonFight\tf_X7GtOGyE_0.avi,NonFight,People are dining and ordering food in a casual restaurant setting An employee works behind a while customers eat and wait
tf_X7GtOGyE_1.avi,75,"Several people are in a restaurant. One person in a red helmet is on a unicycle. Two staff members are present, one appearing to assist or react to the unicyclist. no",NonFight\tf_X7GtOGyE_1.avi,NonFight,Several are in a restaurant One person in a red helmet is on a unicycle Two staff members are present one appearing to assist or react to the unicyclist
tf_X7GtOGyE_2.avi,75,"Employees and customers are in a restaurant. Scattered items are on the floor, suggesting a disruption. A person in the foreground records the scene with a phone. yes",NonFight\tf_X7GtOGyE_2.avi,NonFight,Employees and customers are in a restaurant Scattered items are on the floor suggesting a disruption A person in the foreground records the scene with a phone
tivF4CAg_0.avi,75,A security camera shows a light-colored SUV driving in a parking access area while a dark vehicle is parked with two people standing nearby. no,NonFight\tivF4CAg_0.avi,NonFight,A shows a lightcolored SUV driving in a parking access area while a dark vehicle is parked with two standing nearby
TP6mtOzL_0.avi,75,"A crowded store is bustling with people browsing racks of red clothing and merchandise, likely fan apparel. No",NonFight\TP6mtOzL_0.avi,NonFight,A crowded is bustling with browsing racks of red clothing and merchandise likely fan apparel
tSk5CEXB_0.avi,75,"Several people walk down a bright, tiled hallway past numerous doors. The scene is captured by a security camera, showing a timestamp of August 26, 2013, 11:39:52. no",NonFight\tSk5CEXB_0.avi,NonFight,Several walk down a bright tiled hallway past numerous doors The scene is captured by a showing a timestamp of August 26 2013 113952
twBrsDhF_0.avi,75,"An elevated view of a multi-lane intersection with several cars and traffic lights. Buildings and trees line the background under an overcast sky, showing routine traffic. no",NonFight\twBrsDhF_0.avi,NonFight,An elevated view of a multilane intersection with several cars and traffic lights Buildings and trees line the background under an overcast sky showing routine traffic
u-VcErKk6Qs_0.avi,75,"People are sitting at outdoor tables on a terrace, socializing and enjoying drinks at what appears to be a cafe or restaurant. The atmosphere seems relaxed. no",NonFight\u-VcErKk6Qs_0.avi,NonFight,People are sitting at outdoor tables on a terrace socializing and enjoying drinks at what appears to be a cafe or restaurant The atmosphere seems relaxed
UoS3KEYq_0.avi,75,"People are ice skating at the Rockefeller Center rink in New York City, surrounded by buildings and many international flags. yes",NonFight\UoS3KEYq_0.avi,NonFight,People are ice skating at the Rockefeller Center rink in New York City surrounded by buildings and many international flags
utRmPckr_0.avi,75,"A person with raised arms stands in a black and white, dimly lit underground parking garage or basement, with numbered signs and structural elements visible. No",NonFight\utRmPckr_0.avi,NonFight,A person with raised arms in a black and white dimly lit underground parking garage or basement with numbered signs and structural elements visible
uZLLdl2P_0.avi,75,"A street view of a city with multi-story buildings, ground-floor shops, and a white truck driving on the road. Pedestrians walk on sidewalks under an overcast sky. no",NonFight\uZLLdl2P_0.avi,NonFight,A view of a city with multistory buildings groundfloor shops and a white truck driving on the road Pedestrians walk on sidewalks under an overcast sky
v1Sb6NhU_0.avi,75,"Two men are working in an office environment. One stands at a desk with a computer, while the other sits, examining an object. The room contains various office equipment. no",NonFight\v1Sb6NhU_0.avi,NonFight,Two men are working in an office environment One at a desk with a computer while the other sits examining an object The room contains various office equipment
v4dhdnsxiX4_0.avi,75,A person in a red jacket is browsing items in a well-stocked convenience store aisle. No,NonFight\v4dhdnsxiX4_0.avi,NonFight,A person in a red jacket is browsing items in a wellstocked convenience aisle
v4dhdnsxiX4_1.avi,75,"Inside a convenience store, a person in a red shirt interacts with an employee while others are near the entrance. Shelves are stocked with products. no",NonFight\v4dhdnsxiX4_1.avi,NonFight,Inside a convenience a person in a red shirt interacts with an employee while others are near the entrance Shelves are stocked with products
v4dhdnsxiX4_2.avi,75,"Police officers are interacting with several people inside a convenience store. The scene appears calm, with no overt signs of conflict or aggression among individuals. No.",NonFight\v4dhdnsxiX4_2.avi,NonFight,Police officers are interacting with several inside a convenience The scene appears calm with overt signs of conflict or aggression among individuals
vAV3vIGr_0.avi,75,"People are working at desks with computers in a modern office or store. Products are displayed on the right wall, suggesting a retail or sales environment. no",NonFight\vAV3vIGr_0.avi,NonFight,People are working at desks with computers in a modern office or Products are displayed on the right wall suggesting a retail or sales environment
vDeu44Su_0.avi,75,"A grayscale security camera image shows a workshop with tools, materials, and a small animal, possibly a cat, in the center-right. The timestamp is 26-01-2016, 23:00:01. no",NonFight\vDeu44Su_0.avi,NonFight,A grayscale image shows a workshop with tools materials and a small animal possibly a cat in the centerright The timestamp is 26012016 230001
VF8M3gXp_0.avi,75,"Staff in blue uniforms are working at a seafood counter, preparing and displaying fish for customers who are browsing the selection. no",NonFight\VF8M3gXp_0.avi,NonFight,Staff in blue uniforms are working at a seafood preparing and displaying fish for customers who are browsing the selection
VGKvz9qZ_0.avi,75,"A person in black bends over a counter inside a store displaying CCTV equipment, with motorcycles visible outside the open door. No",NonFight\VGKvz9qZ_0.avi,NonFight,A person in black bends over a inside a displaying CCTV equipment with motorcycles visible outside the open door
VIPpAkyG_0.avi,75,"An empty office or server room with multiple desks, chairs, and computer equipment, appearing neat and unoccupied. No",NonFight\VIPpAkyG_0.avi,NonFight,An empty office or server room with multiple desks chairs and computer equipment appearing neat and unoccupied
vKUjLaXO_0.avi,75,"An interior view of a factory or warehouse shows rolls of fabric, stacked dark materials, and machinery. Several people are present, appearing to work in the industrial space. no",NonFight\vKUjLaXO_0.avi,NonFight,An interior view of a factory or warehouse shows rolls of fabric stacked dark materials and machinery Several are present appearing to work in the industrial space
VtIQbKvy_0.avi,75,"An empty reception area with a counter, plant, and computer. Glass double doors lead outside. The space is quiet and well-lit with tiled floors and closed blinds. no",NonFight\VtIQbKvy_0.avi,NonFight,An empty reception area with a plant and computer Glass double doors lead outside The space is quiet and welllit with tiled floors and closed blinds
VTOPSZvF_0.avi,75,Several men exit a modern building down a staircase where cars are parked on either side of the entrance. no,NonFight\VTOPSZvF_0.avi,NonFight,Several men exit a modern building down a staircase where cars are parked on either side of the entrance
VVQBImyG_0.avi,75,"A bustling shopping street is filled with pedestrians browsing stores and walking. Numerous shop signs like H&M and Vero Moda are visible, creating a lively urban scene. yes",NonFight\VVQBImyG_0.avi,NonFight,A bustling shopping is filled with pedestrians browsing stores and walking Numerous shop signs like HM and Vero Moda are visible creating a lively urban scene
vXGRa5D6_0.avi,75,"A street scene shows cars parked on both sides and vehicles driving. Buildings line the road, capturing a normal urban street at 10 AM on a Monday. no",NonFight\vXGRa5D6_0.avi,NonFight,A scene shows cars parked on both sides and vehicles driving Buildings line the road capturing a normal urban at 10 AM on a Monday
VzHfmJeI_0.avi,75,"Overhead view of a bustling small shop with multiple people, including customers and staff, interacting at various counters filled with merchandise. Motorcycles are parked outside. no",NonFight\VzHfmJeI_0.avi,NonFight,Overhead view of a bustling small shop with multiple including customers and staff interacting at various counters filled with merchandise Motorcycles are parked outside
w6VytllR_0.avi,75,People are walking and standing on a city sidewalk next to a street with parked motorcycles and traffic cones. A blue truck drives by. no,NonFight\w6VytllR_0.avi,NonFight,People are walking and standing on a city next to a with parked motorcycles and traffic cones A blue truck drives by
wMcODEtzJIA_0.avi,75,"Three individuals are in an office-like setting. One person in camouflage-style clothing appears to be subduing two others who are on the floor, suggesting a robbery or hostile incident. yes",NonFight\wMcODEtzJIA_0.avi,NonFight,Three individuals are in an officelike setting One person in camouflagestyle clothing appears to be subduing two others who are on the floor suggesting a robbery or hostile incident
wMcODEtzJIA_1.avi,75,"Three people are crouching on the floor in an office-like setting, possibly searching or taking cover near various furniture items. no",NonFight\wMcODEtzJIA_1.avi,NonFight,Three are crouching on the floor in an officelike setting possibly searching or taking cover near various furniture items
WPXtCPPS_0.avi,75,"A black SUV is parked on a suburban street next to a tree and a sidewalk, with houses and a front yard visible from a security camera. no",NonFight\WPXtCPPS_0.avi,NonFight,A black SUV is parked on a suburban next to a tree and a with houses and a front yard visible from a
Wq0BuA8GM84_0.avi,75,"An overhead view inside a convenience store shows a customer in a ""CELTICS"" hoodie at the counter, interacting with a cashier. Shelves and freezers are in the background. No",NonFight\Wq0BuA8GM84_0.avi,NonFight,An overhead view inside a convenience shows a customer in a CELTICS hoodie at the interacting with a cashier Shelves and freezers are in the background
Wq0BuA8GM84_1.avi,75,"Two people are at a store counter, possibly engaged in a transaction, while another person stands nearby. Shelves of products line the walls of the convenience store. no",NonFight\Wq0BuA8GM84_1.avi,NonFight,Two are at a possibly engaged in a transaction while another person nearby Shelves of products line the walls of the convenience
wyLoweAn_9Q_0.avi,75,A person walks down a brightly lit corridor with cells/rooms on the left and a railing overlooking a lower level on the right. A trash can is in the foreground. no,NonFight\wyLoweAn_9Q_0.avi,NonFight,A person walks down a brightly lit corridor with cellsrooms on the left and a railing overlooking a lower level on the right A trash can is in the foreground
wyLoweAn_9Q_1.avi,75,"Three men are standing in a hallway, possibly in a correctional facility, looking at each other. Debris is visible on the floor near a cell door. No.",NonFight\wyLoweAn_9Q_1.avi,NonFight,Three men are standing in a hallway possibly in a correctional facility looking at each other Debris is visible on the floor near a cell door
Xcd0v-KhKL4_0.avi,75,"A group of people are gathered inside a public establishment, possibly a restaurant or waiting area, with individuals standing and conversing in a seemingly casual environment. no",NonFight\Xcd0v-KhKL4_0.avi,NonFight,A group of are gathered inside a public establishment possibly a restaurant or waiting area with individuals standing and conversing in a seemingly casual environment
xRbCHA5YTi8_0.avi,75,Two men are in close physical contact on a street at night. One in a patterned jacket appears to be restraining or pushing the other man. Yes,NonFight\xRbCHA5YTi8_0.avi,NonFight,Two men are in close physical contact on a at One in a patterned jacket appears to be restraining or pushing the other man
xV69l7Vj_0.avi,75,"A man works at the counter of a well-stocked convenience store, looking at a computer screen. The store appears to be open for business. no",NonFight\xV69l7Vj_0.avi,NonFight,A man works at the of a wellstocked convenience looking at a computer screen The appears to be open for business
y2pGPMqikJg_0.avi,75,A person in a red shirt is walking in a convenience store. They appear to be moving away from the checkout counter area towards the aisles. no,NonFight\y2pGPMqikJg_0.avi,NonFight,A person in a red shirt is walking in a convenience They appear to be moving away from the checkout area towards the aisles
y2pGPMqikJg_1.avi,75,"A man in a red shirt stands behind a store counter, looking at a computer screen, in a well-stocked retail environment. no",NonFight\y2pGPMqikJg_1.avi,NonFight,A man in a red shirt behind a looking at a computer screen in a wellstocked retail environment
YDOJvzChqSg_0.avi,75,"A person in dark clothing stands between two parked cars. An object is visible on the ground near their feet in a grainy, low-light image. No",NonFight\YDOJvzChqSg_0.avi,NonFight,A person in dark clothing between two parked cars An object is visible on the ground near their feet in a grainy lowlight image
Yf55ftZR_0.avi,75,"An empty aisle in a supermarket or convenience store is shown from a security camera perspective, with shelves full of products on both sides. no",NonFight\Yf55ftZR_0.avi,NonFight,An empty aisle in a supermarket or convenience is shown from a perspective with shelves full of products on both sides
yFaADLZw_0.avi,75,"A silver Ford F-150 truck is parked in a wet car wash bay, likely being washed or having just been washed. no",NonFight\yFaADLZw_0.avi,NonFight,A silver Ford F150 truck is parked in a wet car wash bay likely being washed or having just been washed
YL1qlr23_0.avi,75,"CCTV view of a street with a sidewalk, parked cars, and a building interior. A person walks on the pavement. no",NonFight\YL1qlr23_0.avi,NonFight,CCTV view of a with a parked cars and a building interior A person walks on the pavement
Yma07mlW_0.avi,75,"Two men walk up the steps towards a modern building entrance, with a silver car parked on the right. No",NonFight\Yma07mlW_0.avi,NonFight,Two men walk up the steps towards a modern building entrance with a silver car parked on the right
yN11pFfP_0.avi,75,"A high-angle view captures a bustling supermarket interior. Several checkout lanes are active with customers and cashiers, while aisles display various products throughout the store. no",NonFight\yN11pFfP_0.avi,NonFight,A highangle view captures a bustling supermarket interior Several checkout lanes are active with customers and cashiers while aisles display various products throughout the
YukOkfIj_0.avi,75,An elderly man walks with a cane on a sidewalk next to a street with parked cars. Buildings line the right side of the street under a bright sky. no,NonFight\YukOkfIj_0.avi,NonFight,An elderly man walks with a cane on a next to a with parked cars Buildings line the right side of the under a bright sky
YYCGcBuE_0.avi,75,"An organized factory floor displays multiple racks of electronic equipment, possibly for testing or assembly, with a workstation visible. No",NonFight\YYCGcBuE_0.avi,NonFight,An organized factory floor displays multiple racks of electronic equipment possibly for testing or assembly with a workstation visible
ZCa5f4yq_0.avi,75,"Inside a busy jewelry store, two women embrace in the foreground while other customers and staff are present among display cases and counters. no",NonFight\ZCa5f4yq_0.avi,NonFight,Inside a busy jewelry two women embrace in the foreground while other customers and staff are present among display cases and counters
ZCUy99AN_0.avi,75,"An interior view from a bus or tram shows large glass doors looking out onto a street. Seats and handrails are visible, with a person partially seen on the right side. no",NonFight\ZCUy99AN_0.avi,NonFight,An interior view from a bus or tram shows large glass doors looking out onto a Seats and handrails are visible with a person partially seen on the right side
zGBzk5SeJOw_0.avi,75,"Several blurry figures are gathered or moving in a dimly lit outdoor area at night, with two cars visible. No",NonFight\zGBzk5SeJOw_0.avi,NonFight,Several blurry figures are gathered or moving in a dimly lit outdoor area at with two cars visible
zGBzk5SeJOw_1.avi,75,"Multiple figures move in a dimly lit outdoor area near parked cars. One person in white runs across the scene, while others gather near a building entrance on the right. no",NonFight\zGBzk5SeJOw_1.avi,NonFight,Multiple figures move in a dimly lit outdoor area near parked cars One person in white runs across the scene while others gather near a building entrance on the right
zMbmPG71_0.avi,75,"An overhead view of a busy parking lot with numerous cars and a few people. One person is near a motorcycle, while others walk in the background. no",NonFight\zMbmPG71_0.avi,NonFight,An overhead view of a busy parking lot with numerous cars and a few One person is near a motorcycle while others walk in the background
zOqs7Oh9oDM_0.avi,75,"Interior view of a bus with multiple passengers seated and standing. The scene appears calm, showing people in transit. No",NonFight\zOqs7Oh9oDM_0.avi,NonFight,Interior view of a bus with multiple passengers seated and standing The scene appears calm showing in transit
zsvJyWXp_0.avi,75,"People are browsing and walking through a bright, multi-level indoor shopping mall. Kiosks and stores line the pathways, with various displays visible. no",NonFight\zsvJyWXp_0.avi,NonFight,People are browsing and walking through a bright multilevel shopping mall Kiosks and stores line the pathways with various displays visible
zWevuNTR_0.avi,75,A security camera view shows a green pickup truck loaded with bottles on a busy street with parked motorcycles and people walking past shops. No,NonFight\zWevuNTR_0.avi,NonFight,A view shows a green pickup truck loaded with bottles on a busy with parked motorcycles and walking past shops
ZwhC7Kyg_0.avi,75,"An aerial view of a parking lot shows various cars parked on a cloudy day. A building edge is visible, along with a logo for 'OSI GEN2' in the bottom left. No",NonFight\ZwhC7Kyg_0.avi,NonFight,An aerial view of a parking lot shows various cars parked on a cloudy day A building edge is visible along with a logo for OSI GEN2 in the bottom left
